"var", "th", "t0mean", "t0min", "t0max", "tamean", "tamin", "tamax", "c500", "c20", "c1", "t0tadist"
23, 11, 510.143717197, 480, 604, 597.1571472675, 515, 900, 161, 134, 32, 447
23, 12, 512.1309139785, 491, 583, 599.4333333335, 515, 900, 122, 101, 21, 446
23, 13, 512.9625, 496, 583, 593.575, 515, 789, 80, 65, 12, 291
23, 14, 517.1214285715, 496, 535, 589.7242857145, 520, 701, 53, 43, 8, 291
23, 15, 517.792982456, 497, 535, 589.749122807, 520, 682, 34, 28, 6, 291
23, 16, 510.399350649, 499, 535, 578.25, 520, 682, 25, 21, 4, 291
23, 17, 512.965277778, 501, 535, 568.159722222, 522, 646, 17, 14, 2, 163
23, 18, 513.925, 513, 511, 565.75, 541, 596, 9, 8, 0, 163
23, 19, 514.2916666665, 513, 511, 561.5833333335, 541, 562, 7, 6, 0, 164
23, 20, 511.833333333, 513, 511, 567, 541, 563, 6, 6, 0, 164
23, 21, 515.5, 520, 511, 603.5, 684, 523, 2, 2, 0, 164
23, 22, 515.5, 520, 511, 607, 684, 530, 2, 2, 0, 164
23, 23, 515.5, 520, 511, 607.5, 684, 531, 2, 2, 0, 164
23, 24, 255.5, 1000, 0, 265.5, 1000, 0, 1, 1, 0, 20
23, 25, 255.5, 1000, 0, 265.5, 1000, 0, 1, 1, 0, 20
23, 26, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 27, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 28, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 29, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 30, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 31, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 32, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 33, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 34, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 35, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 36, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 37, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 38, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 39, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 40, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 41, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 42, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 43, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 44, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 45, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 46, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 47, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 48, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 49, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 50, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 51, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 52, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 53, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 54, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 55, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 56, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 57, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 58, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 59, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 60, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 61, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 62, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 63, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 64, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 65, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 66, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 67, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 68, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 69, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 70, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 71, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 72, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 73, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 74, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 75, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 76, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 77, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 78, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 79, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 80, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 81, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 82, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 83, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 84, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 85, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 86, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 87, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 88, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 89, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 90, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 91, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 92, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 93, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 94, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 95, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 96, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 97, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 98, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 99, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
23, 100, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 1, 71.605, 41, 187, 86.5, 61, 205, 400, 0, 0, 152
24, 2, 135.2075, 41, 505, 159.815, 61, 513, 400, 6, 2, 323
24, 3, 247.24, 41, 538, 276.43, 61, 569, 400, 67, 22, 351
24, 4, 378.83, 41, 543, 412.42, 62, 653, 400, 200, 61, 395
24, 5, 452.5475, 49, 543, 487.2825, 67, 732, 400, 269, 81, 326
24, 6, 481.531246763, 71, 585, 534.4830234125, 91, 885, 393, 294, 86, 393
24, 7, 489.939607611, 122, 600, 554.874922592, 151, 896, 377, 298, 84, 471
24, 8, 498.992665279, 122, 616, 572.4454851815, 288, 915, 348, 281, 79, 425
24, 9, 501.6605861245, 122, 616, 581.8597915245, 505, 926, 306, 251, 70, 425
24, 10, 506.5463659145, 444, 616, 593.4519632415, 505, 951, 259, 220, 61, 448
24, 11, 506.7712867505, 453, 616, 590.612733868, 507, 961, 205, 176, 44, 475
24, 12, 506.133068424, 457, 594, 581.9788718745, 507, 881, 144, 126, 35, 449
24, 13, 506.773018868, 477, 594, 580.411509434, 507, 881, 103, 92, 24, 450
24, 14, 507.6756756755, 485, 594, 578.835304054, 509, 683, 69, 62, 17, 342
24, 15, 509.4904761905, 498, 594, 569.683809524, 509, 652, 46, 42, 13, 202
24, 16, 508.723076923, 498, 518, 564.3641025645, 509, 653, 28, 26, 8, 203
24, 17, 503.6666666665, 498, 507, 555.5555555555, 509, 653, 18, 18, 5, 185
24, 18, 502.767857143, 498, 502, 551.5714285715, 520, 609, 11, 11, 3, 154
24, 19, 506.375, 506, 502, 548.625, 537, 555, 6, 6, 0, 96
24, 20, 508.5, 518, 502, 540, 537, 545, 4, 4, 0, 59
24, 21, 510, 518, 502, 530, 537, 523, 2, 2, 0, 21
24, 22, 251, 1000, 0, 263, 1000, 0, 1, 1, 0, 24
24, 23, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 24, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 25, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 26, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 27, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 28, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 29, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 30, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 31, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 32, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 33, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 34, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 35, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 36, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 37, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 38, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 39, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 40, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 41, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 42, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 43, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 44, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 45, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 46, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 47, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 48, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 49, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 50, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 51, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 52, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 53, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 54, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 55, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 56, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 57, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 58, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 59, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 60, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 61, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 62, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 63, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 64, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 65, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 66, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 67, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 68, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 69, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 70, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 71, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 72, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 73, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 74, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 75, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 76, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 77, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 78, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 79, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 80, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 81, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 82, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 83, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 84, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 85, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 86, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 87, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 88, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 89, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 90, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 91, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 92, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 93, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 94, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 95, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 96, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 97, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 98, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 99, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
24, 100, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 1, 73.71, 41, 226, 88.34, 61, 246, 400, 0, 0, 97
25, 2, 134.805, 41, 503, 161.69, 61, 515, 400, 4, 1, 403
25, 3, 243.81, 42, 535, 278.4675, 61, 541, 400, 60, 10, 452
25, 4, 385.15, 42, 550, 412.51, 70, 579, 400, 193, 37, 386
25, 5, 458.7875, 54, 550, 493.3725, 80, 882, 400, 276, 54, 434
25, 6, 489.9717085425, 80, 561, 532.8131407035, 100, 891, 399, 316, 63, 434
25, 7, 499.050237701, 248, 557, 554.2817023665, 268, 936, 387, 321, 64, 455
25, 8, 500.3504318705, 392, 557, 568.341574123, 503, 938, 369, 310, 62, 459
25, 9, 504.6759749735, 440, 557, 579.0523760175, 503, 939, 323, 273, 55, 441
25, 10, 505.6387795275, 440, 557, 583.2897690995, 507, 927, 275, 235, 46, 441
25, 11, 505.543419633, 473, 554, 577.6695882775, 508, 927, 211, 184, 31, 439
25, 12, 505.1193548385, 473, 554, 575.783870968, 513, 899, 168, 154, 25, 431
25, 13, 506.7765625, 486, 578, 577.9110576925, 515, 899, 129, 116, 17, 431
25, 14, 508.7555555555, 495, 578, 574.4714646465, 516, 899, 89, 77, 12, 438
25, 15, 508.8744588745, 495, 578, 570.0676406925, 517, 904, 61, 53, 8, 438
25, 16, 507.59057971, 495, 554, 565.851449275, 519, 904, 47, 40, 6, 438
25, 17, 508.010526316, 495, 549, 562.1, 522, 658, 39, 34, 6, 439
25, 18, 512.5551948055, 500, 549, 563.340909091, 522, 659, 25, 21, 3, 180
25, 19, 516.6742424245, 500, 549, 574.9772727275, 524, 659, 17, 13, 2, 183
25, 20, 507.0208333335, 500, 504, 569.9583333335, 568, 558, 11, 10, 2, 152
25, 21, 504.25, 500, 504, 568.4166666665, 576, 540, 9, 9, 2, 152
25, 22, 506.125, 504, 504, 564, 594, 540, 5, 5, 0, 90
25, 23, 252.3333333335, 1000, 0, 266.1666666665, 1000, 0, 3, 3, 0, 45
25, 24, 252.3333333335, 1000, 0, 266.1666666665, 1000, 0, 3, 3, 0, 45
25, 25, 252.3333333335, 1000, 0, 266.3333333335, 1000, 0, 3, 3, 0, 45
25, 26, 249.25, 1000, 0, 265.75, 1000, 0, 2, 2, 0, 46
25, 27, 247.5, 1000, 0, 270.5, 1000, 0, 1, 1, 0, 46
25, 28, 247.5, 1000, 0, 271.5, 1000, 0, 1, 1, 0, 48
25, 29, 247.5, 1000, 0, 271.5, 1000, 0, 1, 1, 0, 48
25, 30, 247.5, 1000, 0, 271.5, 1000, 0, 1, 1, 0, 48
25, 31, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 32, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 33, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 34, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 35, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 36, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 37, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 38, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 39, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 40, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 41, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 42, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 43, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 44, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 45, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 46, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 47, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 48, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 49, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 50, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 51, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 52, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 53, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 54, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 55, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 56, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 57, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 58, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 59, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 60, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 61, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 62, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 63, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 64, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 65, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 66, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 67, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 68, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 69, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 70, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 71, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 72, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 73, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 74, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 75, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 76, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 77, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 78, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 79, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 80, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 81, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 82, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 83, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 84, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 85, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 86, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 87, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 88, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 89, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 90, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 91, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 92, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 93, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 94, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 95, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 96, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 97, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 98, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 99, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
25, 100, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 1, 70.61, 41, 226, 85.245, 61, 226, 400, 0, 0, 68
26, 2, 126.9675, 41, 502, 150.13, 61, 512, 400, 4, 1, 446
26, 3, 244.93, 41, 529, 273.9925, 61, 570, 400, 63, 20, 402
26, 4, 366.7325, 41, 538, 398.8575, 61, 669, 400, 177, 53, 464
26, 5, 445.6725, 41, 556, 480.295, 63, 670, 400, 260, 80, 418
26, 6, 476.505, 76, 563, 515.36, 95, 680, 400, 301, 90, 387
26, 7, 491.7828017015, 89, 563, 541.683678894, 152, 766, 388, 314, 93, 379
26, 8, 499.220999589, 154, 554, 561.970705765, 183, 892, 369, 306, 87, 398
26, 9, 500.9002875765, 313, 554, 575.7912768405, 333, 899, 323, 275, 75, 424
26, 10, 503.0042869785, 472, 554, 580.1036619095, 509, 926, 269, 234, 65, 464
26, 11, 505.3012969865, 472, 554, 586.6006135445, 509, 934, 227, 197, 54, 465
26, 12, 506.0474406995, 477, 554, 588.8621609355, 509, 899, 188, 161, 48, 465
26, 13, 505.830531341, 479, 554, 591.3765047735, 512, 850, 139, 123, 39, 467
26, 14, 506.6285714285, 481, 554, 585.9885714285, 515, 852, 106, 94, 28, 434
26, 15, 507.5500645995, 481, 554, 580.0235788115, 515, 837, 79, 71, 21, 350
26, 16, 506.9107142855, 481, 538, 570.7142857145, 515, 696, 56, 49, 16, 342
26, 17, 507.6361556065, 481, 538, 576.4176201375, 516, 696, 42, 36, 10, 343
26, 18, 507.471291866, 496, 538, 566.8133971295, 517, 655, 30, 26, 8, 344
26, 19, 506.1022727275, 498, 512, 541.8522727275, 518, 561, 15, 13, 4, 99
26, 20, 505.75, 498, 512, 542.6875, 518, 562, 12, 11, 4, 99
26, 21, 502.65, 498, 501, 551.4, 522, 562, 7, 7, 2, 100
26, 22, 257, 1000, 0, 265.25, 1000, 0, 2, 2, 0, 20
26, 23, 254.5, 1000, 0, 263, 1000, 0, 1, 1, 0, 17
26, 24, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 25, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 26, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 27, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 28, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 29, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 30, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 31, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 32, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 33, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 34, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 35, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 36, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 37, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 38, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 39, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 40, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 41, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 42, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 43, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 44, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 45, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 46, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 47, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 48, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 49, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 50, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 51, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 52, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 53, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 54, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 55, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 56, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 57, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 58, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 59, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 60, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 61, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 62, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 63, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 64, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 65, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 66, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 67, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 68, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 69, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 70, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 71, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 72, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 73, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
26, 74, 0, 1000, 0, 0, 1000, 0, 0, 0, 0, 0
